,query,time
5827,"imageflow_tool v1/querystring --in in/18.jpeg --out out/water4157.jpg --command ""f.sharpenwhen=always&f.sharpen=30&rotate=90&srotate=270&s.grayscale=sepia&s.grayscale=sepia""",0.040802
5828,"imageflow_tool v1/querystring --in in/1.jpeg --out out/water4160.jpg --command ""f.sharpenwhen=always&f.sharpen=70&s.alpha=0.6&s.grayscale=true""",2.69105
5829,"imageflow_tool v1/querystring --in in/19.webp --out out/water4156.jpg --command ""s.grayscale=sepia&s.contrast=0.8&flip=xy&f.sharpenwhen=always&f.sharpen=20""",0.046799
5830,"imageflow_tool v1/querystring --in in/18.jpeg --out out/water4155.jpg --command ""s.contrast=-0.2&s.brightness=-0.8&s.saturation=0.1&s.contrast=0.9""",0.009322
5831,"imageflow_tool v1/querystring --in in/5.jpg --out out/water4154.jpg --command ""f.sharpenwhen=always&f.sharpen=30&s.grayscale=sepia&s.grayscale=true&s.contrast=0.8""",0.199319
5832,"imageflow_tool v1/querystring --in in/21.jpg --out out/water4153.jpg --command ""h=400&h=400&f.sharpenwhen=always&f.sharpen=70""",0.310952
5833,"imageflow_tool v1/querystring --in in/14.jpg --out out/water4151.jpg --command ""format=webp&webp.quality=80&h=600&rotate=180&s.saturation=-0.3&format=jpeg&jpeg.turbo=true""",0.115754
5834,"imageflow_tool v1/querystring --in in/20.webp --out out/water4150.jpg --command ""format=png&rotate=90&format=png&png.quality=90""",0.359028
5835,"imageflow_tool v1/querystring --in in/14.jpg --out out/water4260.jpg --command ""s.alpha=0.7&f.sharpenwhen=always&f.sharpen=10&rotate=270""",22.449052
5836,"imageflow_tool v1/querystring --in in/33.jpg --out out/water4149.jpg --command ""flip=x&format=png&srotate=180""",0.243552
5837,"imageflow_tool v1/querystring --in in/42.webp --out out/water4148.jpg --command ""s.grayscale=sepia&s.grayscale=true&rotate=90&format=webp&webp.quality=0&srotate=90""",0.083801
5838,"imageflow_tool v1/querystring --in in/19.webp --out out/water4147.jpg --command ""s.brightness=0.2&s.contrast=-0.2&srotate=180""",0.026449
5839,"imageflow_tool v1/querystring --in in/15.jpg --out out/water4172.jpg --command ""s.alpha=0.9&s.brightness=-0.7&srotate=180&s.grayscale=true&s.grayscale=sepia""",6.880181
5840,"imageflow_tool v1/querystring --in in/47.webp --out out/water4146.jpg --command ""h=400&s.contrast=-0.1&flip=xy&s.brightness=0.4&srotate=270""",0.081677
5841,"imageflow_tool v1/querystring --in in/8.jpeg --out out/water4144.jpg --command ""s.contrast=-0.4&format=webp&webp.quality=50&rotate=270&s.grayscale=sepia""",0.010441
5842,"imageflow_tool v1/querystring --in in/44.webp --out out/water4143.jpg --command ""s.saturation=-0.1&f.sharpenwhen=always&f.sharpen=70&s.saturation=0.7&s.grayscale=sepia""",0.055614
5843,"imageflow_tool v1/querystring --in in/36.webp --out out/water4142.jpg --command ""s.contrast=-0.4&srotate=90&s.grayscale=true&h=200&rotate=270""",0.047421
5844,"imageflow_tool v1/querystring --in in/39.webp --out out/water4141.jpg --command ""format=png&png.quality=80&format=jpeg&s.grayscale=true&f.sharpenwhen=always&f.sharpen=40&f.sharpenwhen=always&f.sharpen=80""",0.224273
5845,"imageflow_tool v1/querystring --in in/5.jpg --out out/water4140.jpg --command ""s.alpha=0.2&format=webp&webp.quality=10&s.alpha=0.1""",0.160202
5846,"imageflow_tool v1/querystring --in in/5.jpg --out out/water4139.jpg --command ""srotate=180&s.contrast=-0.8&rotate=270&s.saturation=-0.2&srotate=270""",0.118558
5847,"imageflow_tool v1/querystring --in in/18.jpeg --out out/water4138.jpg --command ""w=400&s.saturation=-0.8&s.alpha=0.6&s.grayscale=true""",0.386958
5848,"imageflow_tool v1/querystring --in in/3.webp --out out/water4136.jpg --command ""rotate=180&rotate=90&s.grayscale=true""",0.066716
5849,"imageflow_tool v1/querystring --in in/24.jpg --out out/water4135.jpg --command ""srotate=180&flip=y&w=600&rotate=270""",0.137871
5850,"imageflow_tool v1/querystring --in in/13.jpg --out out/water4134.jpg --command ""s.grayscale=sepia&srotate=90&w=400&w=800""",0.206754
5851,"imageflow_tool v1/querystring --in in/15.jpg --out out/water4161.jpg --command ""s.grayscale=true&s.grayscale=true&s.saturation=0.2&s.alpha=0.4""",7.061423
5852,"imageflow_tool v1/querystring --in in/43.jpeg --out out/water4133.jpg --command ""srotate=90&s.alpha=0.8&s.saturation=0.2&s.grayscale=sepia&s.grayscale=true""",0.834436
5853,"imageflow_tool v1/querystring --in in/16.webp --out out/water4132.jpg --command ""s.grayscale=true&s.grayscale=true&format=webp&webp.quality=80&format=jpeg&jpeg.turbo=true&jpeg.quality=40&s.saturation=-0.7""",0.05824
5854,"imageflow_tool v1/querystring --in in/4.jpg --out out/water4229.jpg --command ""srotate=180&s.contrast=0.6&flip=y&s.grayscale=true&s.alpha=0.8""",19.190542
5855,"imageflow_tool v1/querystring --in in/34.webp --out out/water4131.jpg --command ""w=1000&s.grayscale=sepia&rotate=180&s.brightness=-0.8&rotate=270""",0.212212
5856,"imageflow_tool v1/querystring --in in/21.jpg --out out/water4130.jpg --command ""w=1000&f.sharpenwhen=always&f.sharpen=70&flip=xy""",0.207811
5857,"imageflow_tool v1/querystring --in in/11.jpg --out out/water4129.jpg --command ""s.grayscale=true&format=png&png.quality=70&s.saturation=0.8&s.grayscale=true""",0.06946
5858,"imageflow_tool v1/querystring --in in/5.jpg --out out/water4240.jpg --command ""format=jpeg&s.alpha=0.7&s.contrast=0.6&s.grayscale=sepia&w=800""",21.1218
5859,"imageflow_tool v1/querystring --in in/1.jpeg --out out/water4126.jpg --command ""w=1000&format=jpeg&srotate=270&s.contrast=0.3&h=800""",0.060183
5860,"imageflow_tool v1/querystring --in in/37.webp --out out/water4125.jpg --command ""s.contrast=0.1&f.sharpenwhen=always&f.sharpen=60&s.alpha=0.5""",0.157665
5861,"imageflow_tool v1/querystring --in in/34.webp --out out/water4928.jpg --command ""s.grayscale=sepia&s.alpha=0.2&format=jpeg&jpeg.turbo=true&jpeg.quality=10&f.sharpenwhen=always&f.sharpen=90""",149.440653
5862,"imageflow_tool v1/querystring --in in/20.webp --out out/water4124.jpg --command ""format=jpeg&jpeg.turbo=true&jpeg.quality=50&f.sharpenwhen=always&f.sharpen=60&format=jpeg&jpeg.turbo=true&rotate=90&w=200""",0.28104
5863,"imageflow_tool v1/querystring --in in/22.jpg --out out/water4123.jpg --command ""format=webp&webp.lossless=true&w=400&s.grayscale=true&s.alpha=0.4""",0.112951
5864,"imageflow_tool v1/querystring --in in/14.jpg --out out/water4122.jpg --command ""format=webp&webp.lossless=true&h=200&h=800""",0.08238
5865,"imageflow_tool v1/querystring --in in/14.jpg --out out/water4127.jpg --command ""srotate=270&h=800&format=webp&webp.lossless=true&w=1000&format=jpeg&jpeg.turbo=true""",0.672637
5866,"imageflow_tool v1/querystring --in in/21.jpg --out out/water4121.jpg --command ""s.brightness=-0.3&format=png&png.quality=80&s.grayscale=true&s.grayscale=sepia&format=png""",0.105489
5867,"imageflow_tool v1/querystring --in in/3.webp --out out/water4120.jpg --command ""w=800&s.saturation=1.0&s.contrast=0.8""",0.043103
5868,"imageflow_tool v1/querystring --in in/41.webp --out out/water4119.jpg --command ""format=png&rotate=90&s.brightness=0.8""",0.136191
5869,"imageflow_tool v1/querystring --in in/22.jpg --out out/water4117.jpg --command ""s.brightness=-0.7&format=webp&webp.lossless=true&s.grayscale=true&s.alpha=1.0""",0.165863
5870,"imageflow_tool v1/querystring --in in/48.jpg --out out/water4115.jpg --command ""format=webp&webp.quality=90&s.brightness=0.7&s.grayscale=true&s.saturation=-0.9""",0.084582
5871,"imageflow_tool v1/querystring --in in/15.jpg --out out/water4114.jpg --command ""w=400&s.grayscale=sepia&format=jpeg&s.grayscale=true&s.contrast=0.3""",0.066796
5872,"imageflow_tool v1/querystring --in in/34.webp --out out/water4118.jpg --command ""s.alpha=0.2&s.saturation=-0.9&h=1000""",0.408874
5873,"imageflow_tool v1/querystring --in in/20.webp --out out/water4113.jpg --command ""format=png&png.quality=10&s.alpha=0.2&s.contrast=-0.5&f.sharpenwhen=always&f.sharpen=80&s.grayscale=sepia""",0.114864
5874,"imageflow_tool v1/querystring --in in/4.jpg --out out/water4110.jpg --command ""srotate=90&rotate=180&w=600""",0.208167
5875,"imageflow_tool v1/querystring --in in/4.jpg --out out/water4112.jpg --command ""format=webp&webp.lossless=true&s.brightness=0.3&rotate=180&rotate=180""",0.441854
5876,"imageflow_tool v1/querystring --in in/30.jpg --out out/water4109.jpg --command ""format=png&format=jpeg&jpeg.quality=90&f.sharpenwhen=always&f.sharpen=60""",0.097823
5877,"imageflow_tool v1/querystring --in in/8.jpeg --out out/water4111.jpg --command ""s.alpha=0.7&rotate=90&f.sharpenwhen=always&f.sharpen=90""",0.6071
5878,"imageflow_tool v1/querystring --in in/14.jpg --out out/water4107.jpg --command ""s.contrast=-0.5&flip=xy&flip=y&s.grayscale=true""",0.164966
5879,"imageflow_tool v1/querystring --in in/23.webp --out out/water4145.jpg --command ""s.contrast=-0.2&s.grayscale=true&format=jpeg""",5.11927
5880,"imageflow_tool v1/querystring --in in/36.webp --out out/water4106.jpg --command ""s.grayscale=true&w=600&srotate=270&s.alpha=0.6""",0.161309
5881,"imageflow_tool v1/querystring --in in/1.jpeg --out out/water4105.jpg --command ""w=1000&s.grayscale=true&s.contrast=0.2""",0.044365
5882,"imageflow_tool v1/querystring --in in/17.jpeg --out out/water4104.jpg --command ""format=webp&webp.quality=90&flip=xy&f.sharpenwhen=always&f.sharpen=80""",0.015555
5883,"imageflow_tool v1/querystring --in in/6.jpg --out out/water4103.jpg --command ""format=png&s.grayscale=sepia&h=200&rotate=270&s.grayscale=true""",0.03434
5884,"imageflow_tool v1/querystring --in in/45.webp --out out/water4101.jpg --command ""srotate=180&srotate=270&format=png&h=400&s.grayscale=sepia""",0.114996
5885,"imageflow_tool v1/querystring --in in/46.webp --out out/water4102.jpg --command ""flip=y&s.grayscale=true&format=png&s.grayscale=true&f.sharpenwhen=always&f.sharpen=10""",0.26409
5886,"imageflow_tool v1/querystring --in in/25.jpg --out out/water4100.jpg --command ""s.grayscale=sepia&s.alpha=0.3&format=png&png.quality=80&s.alpha=0.9&w=400""",0.119495
5887,"imageflow_tool v1/querystring --in in/5.jpg --out out/water4098.jpg --command ""s.saturation=0.1&s.grayscale=sepia&s.grayscale=sepia&s.contrast=-0.6""",0.127331
5888,"imageflow_tool v1/querystring --in in/25.jpg --out out/water4116.jpg --command ""s.alpha=0.5&flip=xy&f.sharpenwhen=always&f.sharpen=20&s.saturation=0.7""",2.942385
5889,"imageflow_tool v1/querystring --in in/14.jpg --out out/water4096.jpg --command ""h=200&s.grayscale=sepia&w=800""",1.53462
5890,"imageflow_tool v1/querystring --in in/29.jpg --out out/water4094.jpg --command ""s.saturation=0.3&srotate=180&w=200&s.alpha=0.2""",0.298723
5891,"imageflow_tool v1/querystring --in in/16.webp --out out/water4093.jpg --command ""flip=y&s.grayscale=true&format=png&format=webp&webp.lossless=true""",0.071851
5892,"imageflow_tool v1/querystring --in in/16.webp --out out/water4128.jpg --command ""format=jpeg&jpeg.quality=10&w=800&format=jpeg&jpeg.turbo=true""",4.987933
5893,"imageflow_tool v1/querystring --in in/14.jpg --out out/water4092.jpg --command ""format=webp&webp.quality=40&s.grayscale=sepia&s.contrast=0.7&s.grayscale=sepia&w=800""",0.104342
5894,"imageflow_tool v1/querystring --in in/44.webp --out out/water4091.jpg --command ""s.saturation=-0.8&s.saturation=-0.2&s.saturation=0.2&s.alpha=0.0""",0.036561
5895,"imageflow_tool v1/querystring --in in/42.webp --out out/water4089.jpg --command ""flip=y&s.saturation=-0.3&w=200&s.alpha=0.3&f.sharpenwhen=always&f.sharpen=10""",0.034735
5896,"imageflow_tool v1/querystring --in in/1.jpeg --out out/water4099.jpg --command ""s.brightness=-0.8&format=jpeg&jpeg.quality=20&s.alpha=0.3&s.brightness=-0.5&s.brightness=-0.5""",2.861096
5897,"imageflow_tool v1/querystring --in in/3.webp --out out/water4097.jpg --command ""format=jpeg&jpeg.turbo=true&h=600&format=jpeg&h=400&h=200""",2.705313
5898,"imageflow_tool v1/querystring --in in/waterhouse.jpg --out out/water4088.jpg --command ""rotate=180&format=webp&webp.quality=10&s.grayscale=sepia&format=jpeg&jpeg.turbo=true&jpeg.quality=100&s.grayscale=sepia""",0.359712
5899,"imageflow_tool v1/querystring --in in/14.jpg --out out/water4086.jpg --command ""s.grayscale=sepia&h=1000&w=1000&s.contrast=0.9""",0.23503
5900,"imageflow_tool v1/querystring --in in/44.webp --out out/water4085.jpg --command ""s.brightness=0.6&s.saturation=-0.0&s.grayscale=true""",0.042149
5901,"imageflow_tool v1/querystring --in in/25.jpg --out out/water4083.jpg --command ""s.alpha=0.1&flip=xy&format=webp&webp.quality=30&s.grayscale=true&s.brightness=-0.2""",0.066001
5902,"imageflow_tool v1/querystring --in in/6.jpg --out out/water4084.jpg --command ""flip=x&f.sharpenwhen=always&f.sharpen=30&f.sharpenwhen=always&f.sharpen=70&f.sharpenwhen=always&f.sharpen=50""",0.173618
5903,"imageflow_tool v1/querystring --in in/47.webp --out out/water4082.jpg --command ""s.grayscale=sepia&rotate=90&s.grayscale=sepia&s.brightness=0.1&flip=x""",0.099671
5904,"imageflow_tool v1/querystring --in in/tiles.jpg --out out/water4087.jpg --command ""format=webp&webp.quality=10&format=webp&webp.quality=90&s.grayscale=true&s.alpha=0.7&format=png&png.quality=10""",0.747772
5905,"imageflow_tool v1/querystring --in in/22.jpg --out out/water4080.jpg --command ""s.grayscale=true&format=webp&webp.quality=70&format=png&s.grayscale=true""",0.070828
5906,"imageflow_tool v1/querystring --in in/21.jpg --out out/water4081.jpg --command ""srotate=90&w=1000&s.grayscale=true&f.sharpenwhen=always&f.sharpen=20""",0.163059
5907,"imageflow_tool v1/querystring --in in/24.jpg --out out/water4079.jpg --command ""format=png&flip=x&format=webp&webp.lossless=true&flip=x""",0.067529
5908,"imageflow_tool v1/querystring --in in/1.jpeg --out out/water4078.jpg --command ""flip=y&format=jpeg&jpeg.quality=90&flip=y""",0.046236
5909,"imageflow_tool v1/querystring --in in/9.webp --out out/water4095.jpg --command ""format=jpeg&jpeg.turbo=true&jpeg.quality=60&format=png&png.quality=20&flip=y&srotate=270""",2.646823
5910,"imageflow_tool v1/querystring --in in/40.webp --out out/water4076.jpg --command ""s.contrast=0.8&h=200&w=800&s.brightness=0.5&format=webp&webp.lossless=true""",0.137785
5911,"imageflow_tool v1/querystring --in in/23.webp --out out/water4074.jpg --command ""s.alpha=0.6&s.brightness=-0.7&rotate=270""",0.052301
5912,"imageflow_tool v1/querystring --in in/43.jpeg --out out/water4077.jpg --command ""h=400&flip=x&s.alpha=0.2""",0.332474
5913,"imageflow_tool v1/querystring --in in/10.jpg --out out/water4075.jpg --command ""s.grayscale=sepia&s.saturation=-0.4&s.brightness=-0.2""",0.162913
5914,"imageflow_tool v1/querystring --in in/47.webp --out out/water4108.jpg --command ""format=jpeg&jpeg.quality=0&flip=y&format=webp&webp.quality=10&format=jpeg&jpeg.turbo=true&h=600""",5.129545
5915,"imageflow_tool v1/querystring --in in/40.webp --out out/water4072.jpg --command ""srotate=270&srotate=90&srotate=270&s.grayscale=true""",0.083137
5916,"imageflow_tool v1/querystring --in in/47.webp --out out/water4071.jpg --command ""srotate=270&h=200&s.grayscale=true&format=png&s.saturation=-0.5""",0.038718
5917,"imageflow_tool v1/querystring --in in/18.jpeg --out out/water4070.jpg --command ""s.contrast=-1.0&s.brightness=0.3&format=png&s.grayscale=sepia&f.sharpenwhen=always&f.sharpen=10""",0.008918
5918,"imageflow_tool v1/querystring --in in/tiles.jpg --out out/water4067.jpg --command ""format=jpeg&format=webp&webp.quality=30&format=png&srotate=180&h=200""",0.224737
5919,"imageflow_tool v1/querystring --in in/2.jpg --out out/water4073.jpg --command ""srotate=180&rotate=180&format=webp&webp.lossless=true&srotate=90""",0.606792
5920,"imageflow_tool v1/querystring --in in/waterhouse.jpg --out out/water4068.jpg --command ""w=1000&flip=y&rotate=90&s.contrast=0.3""",0.31831
5921,"imageflow_tool v1/querystring --in in/26.jpg --out out/water4065.jpg --command ""format=jpeg&jpeg.quality=80&format=png&png.quality=40&s.saturation=0.0&s.saturation=0.5""",0.095032
5922,"imageflow_tool v1/querystring --in in/18.jpeg --out out/water4064.jpg --command ""s.saturation=-0.9&s.grayscale=sepia&w=1000&srotate=90&s.grayscale=sepia""",0.018848
5923,"imageflow_tool v1/querystring --in in/46.webp --out out/water4066.jpg --command ""rotate=180&s.alpha=1.0&format=png&s.saturation=-0.1""",0.342568
5924,"imageflow_tool v1/querystring --in in/27.jpg --out out/water4063.jpg --command ""s.grayscale=true&s.contrast=0.5&s.grayscale=true&w=400""",0.059374
5925,"imageflow_tool v1/querystring --in in/19.webp --out out/water4062.jpg --command ""s.alpha=0.4&s.brightness=0.0&rotate=90&srotate=270&h=200""",0.012769
5926,"imageflow_tool v1/querystring --in in/2.jpg --out out/water4061.jpg --command ""flip=xy&format=png&flip=xy&w=200""",0.039453
5927,"imageflow_tool v1/querystring --in in/25.jpg --out out/water4059.jpg --command ""format=png&format=webp&webp.quality=90&format=jpeg&format=jpeg""",0.072149
5928,"imageflow_tool v1/querystring --in in/33.jpg --out out/water4058.jpg --command ""s.alpha=0.3&format=webp&webp.quality=20&srotate=180&s.brightness=0.1&srotate=180""",0.078587
5929,"imageflow_tool v1/querystring --in in/6.jpg --out out/water4055.jpg --command ""s.brightness=-0.4&rotate=90&format=webp&webp.quality=60&s.brightness=0.1""",0.093748
5930,"imageflow_tool v1/querystring --in in/40.webp --out out/water4054.jpg --command ""h=200&f.sharpenwhen=always&f.sharpen=0&s.alpha=0.3&f.sharpenwhen=always&f.sharpen=60&s.brightness=0.5""",0.074694
5931,"imageflow_tool v1/querystring --in in/19.webp --out out/water4090.jpg --command ""srotate=90&format=jpeg&jpeg.turbo=true&format=jpeg&s.brightness=0.5""",3.120243
5932,"imageflow_tool v1/querystring --in in/19.webp --out out/water4052.jpg --command ""s.brightness=0.3&s.grayscale=sepia&s.grayscale=sepia""",0.04245
5933,"imageflow_tool v1/querystring --in in/20.webp --out out/water4056.jpg --command ""h=800&s.grayscale=true&format=jpeg&jpeg.turbo=true&jpeg.quality=30&s.brightness=0.5""",2.669136
5934,"imageflow_tool v1/querystring --in in/45.webp --out out/water4050.jpg --command ""f.sharpenwhen=always&f.sharpen=10&w=600&flip=y&s.grayscale=true&format=png&png.quality=60""",0.116229
5935,"imageflow_tool v1/querystring --in in/20.webp --out out/water4053.jpg --command ""srotate=180&s.grayscale=sepia&format=jpeg&jpeg.turbo=true&h=1000""",2.524097
